Month,Cost Center,Company,Depreciations Amortizations,Taxes,Operating Costs / COGS,Operating Expenses,Sales,Current Assets,Current Liabilities,Assets,Liabilities
6/13/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,495.79,0,0,0,0,0
6/14/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,6094.9,569.11,10318.09,0,0,0,0
6/14/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,2956.4,-7.95,6879.34,0,0,0,0
6/14/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,15.79,0,70.79,0,0,0,0
6/14/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,1075.43,0,0,0,0,0
6/15/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,-137914.54,-46942.82,9822.09,0,0,0,0
6/15/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,332.83,0,1190.31,0,0,0,0
6/15/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,18.95,0,75.23,0,0,0,0
6/15/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,76.42,0,0,0,0,0
6/17/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,0,212.38,0,0,0,0,0
6/18/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,18587.55,484.25,30845.16,0,0,0,0
6/18/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1000.68,-7.95,1627.73,0,0,0,0
6/18/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,12.49,-7.95,145.58,0,0,0,0
6/18/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,476.24,0,0,0,0,0
6/19/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,7884.56,268.68,12696.52,0,0,0,0
6/19/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1036.11,0,2113.87,0,0,0,0
6/19/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,13.04,0,57.56,0,0,0,0
6/19/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,470.45,0,0,0,0,0
6/20/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,5305.56,16.12,9058.93,0,0,0,0
6/20/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,498.25,-7.95,662.18,0,0,0,0
6/20/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,15.78,0,57.56,0,0,0,0
6/20/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,293.86,0,0,0,0,0
6/21/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,36983.45,0,60803.9,0,0,0,0
6/21/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,2270.38,-7.95,4773.81,0,0,0,0
6/21/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,760.75,0,0,0,0,0
6/22/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,18138.43,-35.52,22713.76,0,0,0,0
6/22/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1461.06,0,2762.22,0,0,0,0
6/22/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,13.04,0,57.56,0,0,0,0
6/22/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,934.62,0,0,0,0,0
6/25/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,734.24,0,0,0,0,0,0
6/26/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,3.900000000,0,-299.41,0,0,0,0
6/26/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
6/27/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,-8.98,0,0,0,0,0,0
6/27/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
6/28/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,1699.54,0,0,0,0,0,0
6/28/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
6/29/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,252.41,0,0,0,0,0,0
6/30/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,146343.45,59868.86,0,0,0,0,0
6/30/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,0,2155.88,0,0,0,0,0
7/1/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,0,13045.625988,0,0,0,0,0
7/4/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,18244.036604,81.19732,32765.85796,0,0,0,0
7/4/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1381.75612,-24.058836,3734.3306,0,0,0,0
7/4/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,422.816772,-8.019612,911.28576,0,0,0,0
7/4/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,148.497984,0,0,0,0,0
7/5/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,5895.836524,210.342108,10873.74772,0,0,0,0
7/5/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,941.838852000,-53.734404,3217.58316,0,0,0,0
7/5/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,564.716848,-33.99074,2106.24524,0,0,0,0
7/5/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,277.893072,0,0,0,0,0
7/6/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,644.011888,16.249476,0,0,0,0,0
7/6/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,303.06324,0,888.27288,0,0,0,0
7/6/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
7/6/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,170.984936,0,0,0,0,0
7/7/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,14778.653128,-17.911468,22848.91576,0,0,0,0
7/7/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,2275.347144,0,5240.21696,0,0,0,0
7/7/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,268.031252,-40.09806,649.32956,0,0,0,0
7/7/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,831.806972,0,0,0,0,0
7/8/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,3677.677924,-17.911468,5378.49664,0,0,0,0
7/8/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,585.05122,-8.019612,1556.85068,0,0,0,0
7/8/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,400.199664,-24.058836,799.69252,0,0,0,0
7/8/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,387.194076,0,0,0,0,0
7/11/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,22089.32542,0,45121.37608,0,0,0,0
7/11/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,303.804128,-8.019612,792.26444,0,0,0,0
7/11/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,40.59866,-8.019612,28.336,0,0,0,0
7/11/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,240.328048,0,0,0,0,0
7/12/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,9353.380604,234.601184,19399.52388,0,0,0,0
7/12/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1608.007296,-8.019612,3670.28112,0,0,0,0
7/12/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,144.783532,-8.019612,247.3328,0,0,0,0
7/12/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,1588.383776,0,0,0,0,0
7/13/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,10483.955668,0,17208.26052,0,0,0,0
7/13/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,960.821604,-8.019612,1713.07312,0,0,0,0
7/13/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,44.3031,0,116.75444,0,0,0,0
7/13/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,606.406816000,0,0,0,0,0
7/14/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,12424.611664,-746.965284,-442.10232,0,0,0,0
7/14/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,-1976.438884,0,-1924.27752,0,0,0,0
7/14/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,61.593824,0,224.52232,0,0,0,0
7/14/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,215.368132,0,0,0,0,0
7/15/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,-2267.507748,-3040.213884,2527.14616,0,0,0,0
7/15/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,559.750896,8.019612,2387.29788,0,0,0,0
7/15/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,7.138556,-8.019612,31.58452,0,0,0,0
7/15/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,721.154348,0,0,0,0,0
7/18/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,14668.210756,0,15975.85704,0,0,0,0
7/18/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,-2569.27944,0,-2998.90008,0,0,0,0
7/18/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,253.0533,-8.019612,342.5114,0,0,0,0
7/18/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,606.556996,0,0,0,0,0
7/19/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,8357.236664,-17.911468,6943.838,0,0,0,0
7/19/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1142.239044,-16.039224,2840.5828,0,0,0,0
7/19/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,105.366288,-16.039224,282.17596,0,0,0,0
7/19/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,736.873188,0,0,0,0,0
7/20/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,8624.086500000,1361.001244,17044.2558,0,0,0,0
7/20/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,-1885.980464,-8.019612,-257.554,0,0,0,0
7/20/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,28.794512,0,108.4358,0,0,0,0
7/20/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,797.926364,0,0,0,0,0
7/21/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,-145368.893592,-8469.55128,-11229.2026,0,0,0,0
7/21/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1612.943212,0,3659.7968,0,0,0,0
7/21/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,49.60946,0,58.65552,0,0,0,0
7/21/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,969.261720000,0,0,0,0,0
7/22/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,21001.191224,330.005532,25750.2894,0,0,0,0
7/22/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,809.189864000,0,1772.95316,0,0,0,0
7/22/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,-8.13648,0,0,0,0
7/22/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,931.696696,0,0,0,0,0
7/25/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,5678.335836000,283.369636,18566.73896,0,0,0,0
7/25/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,2053.56132,0,5013.81232,0,0,0,0
7/25/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,275.93072,-8.019612,442.46664,0,0,0,0
7/25/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,678.212880000,0,0,0,0,0
7/26/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,13021.346888,4409.174668,16583.14812,0,0,0,0
7/26/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,469.702968000,-16.039224,1337.99556,0,0,0,0
7/26/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,173.80832,-8.019612,472.74568,0,0,0,0
7/26/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,657.007464000,0,0,0,0,0
7/27/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,2391.496356,0,5533.6666,0,0,0,0
7/27/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,985.310956000,-35.822936,3245.8382,0,0,0,0
7/27/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,50.430444,0,63.08808,0,0,0,0
7/27/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,436.332972,0,0,0,0,0
7/28/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,7560.882184000,0,11511.72264,0,0,0,0
7/28/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,-66.519728000,0,1241.15728,0,0,0,0
7/28/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,25.18018,0,81.27372,0,0,0,0
7/28/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,720.703808000,0,0,0,0,0
7/29/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,15356.80608,509.340476,26127.52252,0,0,0,0
7/29/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,2092.40788,-16.039224,4016.44584,0,0,0,0
7/29/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,27.43288,0,180.11576,0,0,0,0
7/29/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,943.000244,0,0,0,0,0
7/31/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,119.252932,32207.742968,0,0,0,0,0
8/1/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,2578.860924,7285.442052,955.74292,0,0,0,0
8/1/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,670.75394,0,949.29648,0,0,0,0
8/1/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
8/2/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,5562.426912,-18.07166,5843.6422,0,0,0,0
8/2/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,363.755984,-16.179392,891.73392,0,0,0,0
8/2/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,259.851448,-8.089696,605.7326,0,0,0,0
8/2/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,440.968528,0,0,0,0,0
8/3/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,20972.626988,6257.109532,39628.82704,0,0,0,0
8/3/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1600.9188,-8.089696,3881.91056,0,0,0,0
8/3/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
8/3/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,663.825636,0,0,0,0,0
8/4/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,5505.028116,0,7885.58496,0,0,0,0
8/4/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,441.409056000,1803.041056,1435.98752,0,0,0,0
8/4/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,54.11486,0,204.84904,0,0,0,0
8/4/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,422.846808,0,0,0,0,0
8/5/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,6876.672116,333.659912,15641.81608,0,0,0,0
8/5/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,770.383352000,-8.089696,2295.52972,0,0,0,0
8/5/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,-30.156144,-8.089696,-26.565,0,0,0,0
8/5/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,639.256188,0,0,0,0,0
8/8/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,674.938956,2282.115256,91.454440000,0,0,0,0
8/8/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,-653.663456000,-8.089696,-393.30368,0,0,0,0
8/8/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,701.570876,0,1608.64484,0,0,0,0
8/8/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,191.159116,0,0,0,0,0
8/9/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,3944.9783,0,4457.14148,0,0,0,0
8/9/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,86.954220000,-44.233016,2147.64616,0,0,0,0
8/9/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,1388.253908,-16.179392,2442.6644,0,0,0,0
8/9/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,641.679092,0,0,0,0,0
8/10/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,8571.833872000,474.358548,10447.49332,0,0,0,0
8/10/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1185.390764,0,2754.2592,0,0,0,0
8/10/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,943.03028,0,1563.85372,0,0,0,0
8/10/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,574.959124,0,0,0,0,0
8/11/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,13894.583516,-290.64836,15586.58112,0,0,0,0
8/11/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,2135.149108,-8.089696,4065.5076,0,0,0,0
8/11/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,317.290292,-16.179392,870.43132,0,0,0,0
8/11/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,551.100528000,0,0,0,0,0
8/12/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,14411.483052,-18.07166,22006.46624,0,0,0,0
8/12/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1197.315056,8.089696,2073.9422,0,0,0,0
8/12/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,31.017176,0,154.2288,0,0,0,0
8/12/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,375.830456,0,0,0,0,0
8/15/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,754.183936,330.676336,-230.35144,0,0,0,0
8/15/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1548.866412,0,3094.05844,0,0,0,0
8/15/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,25.400444,0,81.99224,0,0,0,0
8/15/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,682.928532,0,0,0,0,0
8/16/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,9488.492544,355.656276,15815.54612,0,0,0,0
8/16/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,857.918268000,0,2232.6238,0,0,0,0
8/16/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
8/16/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,88.245768,0,0,0,0,0
8/17/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,45833.494272,40.5486,88045.43704,0,0,0,0
8/17/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,2361.860836,-16.179392,4640.7284,0,0,0,0
8/17/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
8/17/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,312.844964,0,0,0,0,0
8/18/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,6341.470644,0,7440.85144,0,0,0,0
8/18/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,-732.648124,0,-178.8204,0,0,0,0
8/18/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,379.094368,0,0,0,0,0
8/19/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,3234.737032,159.010584,4949.72236,0,0,0,0
8/19/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,-2009.238196,-8.089696,-2157.99892,0,0,0,0
8/19/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,1700.958704,-32.358784,3977.07904,0,0,0,0
8/19/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,504.234356,0,0,0,0,0
8/22/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,3060.888664,771.835092,7334.76348,0,0,0,0
8/22/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1133.238256,0,1713.37672,0,0,0,0
8/22/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,237.414556,16.2695,550.9328,0,0,0,0
8/22/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,546.074504000,0,0,0,0,0
8/23/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,7861.081992000,29.245052,14936.21932,0,0,0,0
8/23/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1419.961912,0,2029.35348,0,0,0,0
8/23/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,280.255904,0,578.1556,0,0,0,0
8/23/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,793.561132000,0,0,0,0,0
8/24/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,1022.52556,0,1370.51112,0,0,0,0
8/24/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,2275.847744,-8.089696,4908.13928,0,0,0,0
8/24/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
8/24/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,807.487824,0,0,0,0,0
8/25/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,16791.515668,0,26484.17156,0,0,0,0
8/25/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1527.951344,-44.233016,2694.56132,0,0,0,0
8/25/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,216.889956,-8.089696,477.98784,0,0,0,0
8/25/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,566.408876000,0,0,0,0,0
8/26/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,8086.271896,392.880892000,4061.6114,0,0,0,0
8/26/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,525.42976,-8.089696,923.57144,0,0,0,0
8/26/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,141.249296,-8.089696,326.85576,0,0,0,0
8/26/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,429.404668,0,0,0,0,0
8/29/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,156265.183468,109779.8279,2998.08036,0,0,0,0
8/29/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,-605.435652000,0,-1022.50456,0,0,0,0
8/29/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,539.616764,-16.179392,861.38404,0,0,0,0
8/29/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,459.090248,0,0,0,0,0
8/30/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,-126.822004,9072.493944,22.55748,0,0,0,0
8/30/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,-1365.476608,0,-1576.15964,0,0,0,0
8/30/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,0,0,0,0,0,0,0
8/30/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,455.546,0,0,0,0,0
8/31/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,7294.9935,520.8743,12821.82748,0,0,0,0
8/31/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,308.199396000,0,2707.00892,0,0,0,0
8/31/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,12.81536,-8.15978,41.36044,0,0,0,0
8/31/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,477.041764,0,0,0,0,0
9/1/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,1565.696584,0,2709.74132,0,0,0,0
9/1/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,1087.65362,-8.15978,2082.949,0,0,0,0
9/1/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,637.874532,0,1875.80272,0,0,0,0
9/1/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,497.54634,0,0,0,0,0
9/2/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,5390.340656,5992.742672000,3967.45492,0,0,0,0
9/2/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,847.235464,188.92644,1526.94608,0,0,0,0
9/2/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,88.936596,-8.15978,165.42152,0,0,0,0
9/2/2020 12:00:00 AM,705-Global Prod & Inventory Mgt / Guarantees,Everest Group Canada,0,0,0,242.34046,0,0,0,0,0
9/5/2020 12:00:00 AM,600-National Sales and Services,Everest Group Canada,0,0,2491.18584,0,3252.35548,0,0,0,0
9/5/2020 12:00:00 AM,702-Consumer Service,Everest Group Canada,0,0,690.467568,0,1801.9672,0,0,0,0
9/5/2020 12:00:00 AM,704-Online Shop,Everest Group Canada,0,0,194.272848,-48.95868,394.84192,0,0,0,0
